platform,water_depth,weight,installation_date,type_of_production (1 oil and gas; 2 oil; 3 gas),number_of_legs,number_of_piles,height_of_jacket_or_sub-structure,distance_to_coast,risk_to_other_users-complete ,risk_to_personnel-complete,risk_to_personnel-partial,energy_consumption-complete,energy_consumption-partial,emissions-complete,emissions-partial,impacts_of_option-complete,technical_feasibility_or_challenge-complete,technical_feasibility_or_challenge-partial,commercial_impact_on_fisheries-complete,commercial_impact_on_fisheries-partial,wider_community_impact-complete,wider_community_impact-partial,total_removal_cost-partial
23.0,155.0,27646.0,1982.0,2.0,7.0,34.0,168.0,240.0,1.0,0.33524049639127557,-0.0536996195426106,487748.0,570820.0,40416.0,45266.0,0.2990823584182922,0.5420309538609422,0.0,3.0,0.849670445516686,1.0,3.0,0.7684124827155645
27.0,105.0,18583.0,1983.0,4.0,8.0,20.0,122.32285447025895,232.0,0.0,0.07587684064199961,0.40292291565081456,733081.0,511766.0,59590.0,41168.0,0.468451820173471,0.0036888336723573945,0.016848408382819535,1.0,0.387496296222969,0.0,0.0,0.7095794380319782
25.0,146.0,17500.0,1985.0,4.0,10.0,18.0,156.0,131.0,0.0,0.4574131269305099,0.13100982391302712,520001.0,567999.0,41998.0,43998.0,0.32036537205309634,0.6222459821918704,0.7093386994406415,0.0,2.0,3.0,2.0,0.6095982366342079
31.0,116.0,10054.0,1995.0,0.0,6.0,6.0,136.0,281.0,0.0,0.18058442935890473,-0.034268599977232764,469822.0,433178.0,37161.0,32193.0,0.6889911255455632,0.23916246391921098,0.6400807445751757,0.9773975740798829,1.1598778118983368,0.7614058868884844,0.9931404469598171,0.49455176669923134
3.0,100.0,22000.0,1987.0,3.0,7.0,8.0,115.0,186.0,0.0,0.4342271951819346,-0.0732542826747632,1110099.0,817002.0,87000.0,58501.0,0.2765934103361163,0.0,2.0,0.7748889300164418,0.8525370648153235,0.30907691910686497,0.788045763206664,0.774271654493556
4.0,110.0,30364.0,1983.0,3.0,6.0,11.0,124.0,205.0,3.0,0.4236195668725024,0.0813314616557334,1180501.0,895498.0,92002.0,64001.0,0.6284389224928489,2.0,2.0,0.7636023606802707,0.6387400916084024,0.364098421614257,1.1110691475510404,0.7056234353360864
22.0,140.0,15560.0,1977.0,4.0,9.0,28.0,149.0,118.0,1.0,-0.2335231569374737,0.06425030205878263,297655.0,530148.0,24278.0,31063.0,0.4667518506275885,0.11997272760924621,2.0,3.0,1.158483776730555,0.0,0.0,0.3442142309048125
25.0,155.0,27645.0,1980.0,0.0,7.0,31.0,165.0,239.0,0.0,0.14752525056501944,0.06146306883054871,487749.0,570818.0,40415.0,45264.0,0.6333695658001862,0.46703290978428214,3.0,0.0,0.7392104926000798,1.0,0.0,0.4368321055129696
27.0,102.0,18582.0,1983.0,5.0,10.0,22.0,122.74583511589974,230.0,2.0,0.3718094334911025,0.001987483495165185,733080.0,511763.0,59588.0,41171.0,0.6320764729045459,0.6491543472820656,0.1354451365579697,1.0,0.9244169937312994,1.0,0.0,0.6452134983127554
26.0,144.0,17499.0,1981.0,1.0,7.0,22.0,153.0,130.0,0.0,0.2216528381711429,-0.05560344718373825,519998.0,567998.0,41999.0,44001.0,0.46809972308341535,0.6206814566781125,0.9764507606721468,1.0,3.0,2.0,0.0,0.9327971317611019
29.0,116.0,10052.0,1993.0,1.0,5.0,4.0,136.0,281.0,1.0,0.2655131602995109,0.3549304858585215,469824.0,433177.0,37164.0,32189.0,0.494502025633414,0.5045713755183641,0.5985984019233965,0.8259121271410702,0.8430355866573729,0.5171764399382548,0.6121322978938082,0.43842134134080435
0.0,101.0,22001.0,1988.0,0.0,8.0,9.0,116.0,186.0,1.0,0.1819970101302208,-0.07730285713820517,1110099.0,817000.0,87000.0,58499.0,0.44129254042398924,2.0,3.0,0.8411058469322916,1.0562512485609066,0.3513585204106709,0.5266222218216724,0.3623700680805803
4.0,114.0,30364.0,1985.0,0.0,9.0,8.0,123.0,206.0,0.0,-0.0919263787348425,0.16874104584413344,1180500.0,895502.0,92000.0,64001.0,0.6579036113704817,1.0,2.0,0.664267692563969,0.8123332862303984,0.41759802355763737,0.7344389453145196,0.5120796840937508
18.0,143.0,15559.0,1979.0,4.0,6.0,28.0,145.0,118.0,0.0,0.1801493112941499,-0.15326678470206356,297654.0,530148.0,24275.0,31065.0,0.9147005857331847,0.25988111021711163,1.0,1.0,1.4205327042252358,0.0,2.0,0.5716040598582646
25.0,157.0,27646.0,1980.0,1.0,6.0,32.0,166.0,241.0,0.0,-0.12480764332408487,-0.0025459185559867682,487749.0,570816.0,40415.0,45266.0,0.2970076020921923,0.2523625981729598,0.0,0.0,0.29268391966935553,0.0,2.0,0.4786670719835928
28.0,101.0,18582.0,1985.0,5.0,9.0,20.0,122.71216332245375,231.0,0.0,0.1449725694835055,0.12155812236492725,733082.0,511763.0,59587.0,41171.0,0.4964635874058232,0.2409366226068639,0.34256386198489897,1.0,1.0296185347313203,0.0,1.0,0.3542309090986917
25.0,142.0,17501.0,1985.0,1.0,10.0,18.0,152.0,128.0,0.0,0.3180946435866123,0.07074607081495168,519999.0,568000.0,42001.0,43999.0,0.44445441141986486,0.040023145413966676,0.7661229288734137,3.0,0.0,3.0,0.0,0.5980686571742717
29.0,116.0,10056.0,1994.0,1.0,2.0,5.0,137.0,280.0,0.0,-0.20345891765899016,-0.03951455773490836,469825.0,433177.0,37162.0,32192.0,0.6693492697166421,0.2652619007093574,0.9927014785443731,1.217699488328904,0.9943794689314783,0.7397486718106928,0.7686444183812837,0.39336739656859265
2.0,100.0,21999.0,1986.0,1.0,10.0,7.0,113.0,185.0,1.0,0.48386275876916107,0.03250234548311931,1110098.0,817000.0,86998.0,58498.0,0.6555769317496459,0.0,0.0,0.7334322722361389,0.8061499910763618,0.8904220981891818,0.4859829075425956,0.7189253009187253
3.0,112.0,30365.0,1985.0,1.0,7.0,11.0,124.0,208.0,2.0,0.24981163987410804,0.1878118314387865,1180501.0,895499.0,91998.0,63999.0,0.2031819719651104,2.0,0.0,0.7463840571556674,0.920223658536386,0.7958784391114561,0.567350561517033,0.47683614948670544
19.0,140.0,15560.0,1979.0,1.0,9.0,26.0,149.0,119.0,1.0,0.2716389454025391,-0.4047153943552822,297653.0,530147.0,24276.0,31062.0,0.3966416333942863,0.031080969302666128,1.0,2.0,0.5632658398171981,0.0,0.0,0.6803418964048742
24.0,155.0,27645.0,1981.0,0.0,10.0,31.0,167.0,239.0,0.0,0.030644716012003186,0.0946185401943992,487750.0,570818.0,40417.0,45264.0,0.22545572627955912,0.6179601369734953,0.0,2.0,0.757444034411371,0.0,2.0,0.20164469168373894
25.0,104.0,18583.0,1982.0,5.0,8.0,18.0,122.64944159045115,229.0,0.0,-0.10584403267742074,0.07263340276290195,733083.0,511765.0,59588.0,41169.0,0.3172212424074276,0.5066834333248045,-0.11035211339161274,1.0,0.8598856359814316,3.0,1.0,1.040133824226291
26.0,146.0,17500.0,1985.0,4.0,9.0,22.0,153.0,132.0,1.0,0.15273422752152088,0.18703833584811058,519999.0,567999.0,42000.0,44002.0,0.2313396427495762,0.5740640743079687,0.8159752614588418,2.0,0.0,2.0,2.0,0.7864981361529649
31.0,114.0,10052.0,1991.0,2.0,6.0,6.0,138.0,283.0,2.0,-0.04557182762381071,0.03405208855812712,469825.0,433179.0,37162.0,32190.0,1.0333572427405116,0.5202578855350791,0.7227969177524763,1.2420481148099833,1.1179916778183367,0.9920618736295934,0.7492938927006388,0.6978618568270399
0.0,97.0,21998.0,1988.0,1.0,8.0,9.0,112.0,185.0,3.0,0.6040473312909285,0.28141825471015364,1110098.0,817001.0,87002.0,58501.0,0.3748566361264357,0.0,0.0,0.9236479249298412,1.5165033584854561,0.7094415463663121,0.4628360935919594,0.5490539075559557
0.0,111.0,30366.0,1981.0,2.0,10.0,11.0,125.0,207.0,0.0,0.06854090683597613,0.0415594267311383,1180500.0,895502.0,92000.0,64001.0,0.4960919955899097,2.0,1.0,1.0259811855922658,0.536845026616565,0.6603203366267605,0.21286532490483584,0.4037645808748993
20.0,140.0,15563.0,1978.0,1.0,8.0,27.0,149.0,118.0,1.0,-0.12414656923049955,0.4289783509535645,297652.0,530148.0,24275.0,31063.0,0.13466264934945427,0.0898198880897815,2.0,1.0,0.9442269463231452,2.0,0.0,0.582827040440027
25.0,156.0,27647.0,1979.0,3.0,10.0,34.0,165.0,240.0,0.0,-0.0270624516175395,0.5257317600084224,487751.0,570817.0,40418.0,45264.0,0.48779721320880254,0.39542183983530843,1.0,0.0,0.606785748826045,0.0,2.0,0.5469226646253165
24.0,105.0,18585.0,1985.0,3.0,6.0,21.0,122.8341247445326,232.0,2.0,0.24286985345763445,0.3996905481035662,733081.0,511764.0,59589.0,41169.0,0.5200806323980781,0.30279620176317495,-0.10590828525524063,0.0,0.8891598556561702,0.0,3.0,0.7849510037842805
26.0,146.0,17502.0,1983.0,3.0,8.0,21.0,152.0,129.0,2.0,0.43442174781084375,-0.050221027796322704,520001.0,568002.0,42002.0,43998.0,0.29213292259246904,0.23089880601417834,0.9989441002581994,0.0,0.0,0.0,1.0,1.0054977139499834
29.0,114.0,10055.0,1995.0,3.0,3.0,5.0,134.0,284.0,0.0,0.09902290647854065,0.33509328524739324,469825.0,433180.0,37160.0,32192.0,0.8316067893570709,0.18400799890619113,0.7099607037820479,0.8604055718928815,0.7429782635078193,0.8205651678596889,0.9157737153293196,0.6839848767551302
0.0,99.0,22000.0,1990.0,2.0,10.0,7.0,116.0,185.0,0.0,0.2870143750989849,0.056372853541673776,1110099.0,817001.0,87000.0,58502.0,0.6636086669046961,0.0,3.0,0.8428359523776635,0.41723438726657786,0.30300766040183985,0.47237456949962725,0.5883917362058185
4.0,113.0,30364.0,1981.0,3.0,6.0,8.0,123.0,205.0,1.0,0.303176694306317,-0.07800276273793882,1180502.0,895499.0,91998.0,63998.0,0.41461102916865233,2.0,0.0,0.6954976529139579,0.6516032085935133,0.7360875456633272,0.6221598280025434,0.6362875138335965
19.0,141.0,15562.0,1976.0,1.0,10.0,25.0,148.0,121.0,1.0,-0.1798937807160911,-0.16326515209416817,297652.0,530150.0,24278.0,31062.0,1.1521654514003616,0.4422224141112866,0.0,1.0,0.7912502947597753,0.0,2.0,0.3691533482987618
23.0,157.0,27649.0,1981.0,4.0,9.0,32.0,167.0,240.0,2.0,0.1505282382097289,0.12474668005365513,487749.0,570818.0,40417.0,45268.0,0.4314221840455861,0.5252576189000758,2.0,0.0,0.6387520187538892,3.0,0.0,0.6566883578035082
26.0,103.0,18582.0,1982.0,2.0,10.0,19.0,122.81427255550291,230.0,0.0,0.19128655833148298,0.18274487894801025,733081.0,511764.0,59589.0,41172.0,0.34211862734849363,-0.026702074148715282,-0.032735642967506334,0.0,1.1110727807516456,0.0,0.0,0.47405254691826093
25.0,144.0,17498.0,1985.0,5.0,8.0,20.0,154.0,132.0,0.0,-0.014936585811496372,0.23254287523033434,519999.0,567999.0,42000.0,43999.0,0.6158428313359294,0.6228985673211214,0.4820763812970774,0.0,0.0,0.0,1.0,0.7021530489336756
27.0,116.0,10055.0,1993.0,0.0,6.0,3.0,136.0,281.0,0.0,0.11058176878287736,0.016523635367186706,469821.0,433180.0,37162.0,32189.0,0.7439134935745524,0.2252599228790494,0.9503083864007726,0.8555544712118421,0.7957098766775437,1.1079514127209582,0.9432650917672335,0.5029002567966634
3.0,97.0,22000.0,1990.0,3.0,9.0,10.0,116.0,189.0,0.0,-0.044166196042249806,0.18507564598219683,1110101.0,817001.0,87001.0,58498.0,0.3301460841966657,0.0,0.0,1.1794027299503402,0.5469732492935776,0.44167568355923714,0.5373083372004802,0.8539254207014944
3.0,113.0,30366.0,1982.0,1.0,8.0,8.0,122.0,206.0,0.0,0.44197508557178267,-0.12713548664126897,1180499.0,895499.0,91999.0,63998.0,0.4373274467019789,2.0,1.0,0.7305404150612681,0.5846836699695809,0.6998775434229747,0.8239971688455936,0.7081048701633886
21.0,139.0,15562.0,1976.0,1.0,6.0,26.0,146.0,118.0,1.0,0.08534060246445735,0.014783872757905716,297653.0,530148.0,24276.0,31062.0,0.6075288209786267,0.13957884886455482,3.0,3.0,0.7898692614106454,0.0,1.0,0.7420681018922374
26.0,158.0,27649.0,1981.0,2.0,8.0,34.0,167.0,241.0,0.0,0.0579126286924431,0.09404027430101752,487752.0,570817.0,40415.0,45265.0,0.3598867491661119,0.9306999120080521,2.0,0.0,0.662731599728089,1.0,0.0,0.7519865278587365
27.0,102.0,18583.0,1981.0,5.0,9.0,19.0,122.37547225266869,232.0,2.0,-0.024097770931544443,-0.08551605569169321,733082.0,511767.0,59587.0,41170.0,0.4959223080432339,0.45121068299895994,0.3081117181156293,0.0,1.2157053923944536,0.0,1.0,0.6759055733814268
29.0,145.0,17498.0,1984.0,4.0,6.0,22.0,155.0,132.0,0.0,0.08348659469398736,-0.01359917709464667,520000.0,567999.0,42000.0,44000.0,0.5768857079174761,0.5647568259741726,0.5136679792096597,2.0,0.0,2.0,0.0,0.5987793202907308
31.0,117.0,10052.0,1994.0,3.0,4.0,3.0,138.0,280.0,0.0,0.11411145595680697,-0.34082944675655363,469824.0,433181.0,37164.0,32189.0,0.44382393664716446,0.41526757854579277,0.9665808849060642,0.8805877529341999,0.5887522182394209,0.6513641059856856,0.9958467478183154,0.5807589849559011
1.0,97.0,22002.0,1986.0,2.0,9.0,6.0,112.0,185.0,2.0,0.10589397607070244,0.04954234705100134,1110098.0,817001.0,86999.0,58500.0,0.43615670807142665,1.0,3.0,0.8318314744819224,0.9768001335009311,0.5613845719176446,0.3511880750409619,0.6882161913219395
1.0,113.0,30365.0,1982.0,0.0,10.0,8.0,122.0,206.0,2.0,0.7763338138477383,0.22015676357484482,1180502.0,895500.0,91998.0,63998.0,0.39548271801863555,1.0,0.0,0.6762981782300626,0.7269192341890611,0.6398664439357884,0.3911639187293242,0.6637892378815646
22.0,139.0,15562.0,1978.0,3.0,7.0,28.0,145.0,122.0,2.0,-0.08390190353042548,0.023028558058290977,297653.0,530147.0,24277.0,31066.0,0.556455502634045,0.05066829296182457,2.0,0.0,1.1488396451519578,2.0,0.0,0.7259815547045658
23.0,158.0,27649.0,1978.0,4.0,6.0,34.0,168.0,241.0,0.0,-0.41455361700166315,-0.07165441161918687,487750.0,570817.0,40416.0,45266.0,0.254953155206781,0.8530396058069454,0.0,2.0,0.5952355819063968,1.0,3.0,0.1883867900938408
25.0,102.0,18584.0,1981.0,2.0,8.0,18.0,122.42563369841709,229.0,0.0,-0.17544694127911717,0.017521627267895946,733080.0,511767.0,59588.0,41168.0,0.588843522775916,0.3304950281321739,-0.2870417069845942,1.0,0.9062414083126118,1.0,2.0,0.6983984900517479
26.0,146.0,17498.0,1981.0,1.0,9.0,18.0,153.0,132.0,0.0,0.9004924053942411,0.33080969885802863,519998.0,568000.0,42002.0,44000.0,0.41157659612589126,0.4223771182151585,0.9189413891269738,2.0,0.0,1.0,1.0,0.8220764945418578
30.0,117.0,10055.0,1993.0,0.0,6.0,7.0,134.0,284.0,0.0,0.21018245900383736,0.3099434749643182,469821.0,433181.0,37164.0,32189.0,0.5451455686871021,0.34467287831924803,0.6398754893801047,1.0137330257715043,0.7780597352727457,1.031833371717817,0.9632759817758605,0.8254851922720827
2.0,101.0,22001.0,1986.0,0.0,8.0,10.0,115.0,189.0,2.0,0.4893815428899182,0.30708884102175105,1110099.0,817000.0,86999.0,58499.0,0.4034594044879557,0.0,0.0,0.7153622701113875,1.009470208700554,0.1198463518193848,0.4254903687072753,0.7879229082681459
4.0,113.0,30364.0,1981.0,1.0,6.0,8.0,122.0,208.0,0.0,0.3722036140299857,0.22593149828181558,1180501.0,895500.0,92002.0,63998.0,0.5879884976224271,2.0,3.0,0.7361970673667266,0.8073525273047951,0.44070232517710334,0.8778819711860606,0.8136092854520309
18.0,140.0,15560.0,1977.0,4.0,6.0,27.0,148.0,118.0,0.0,0.006546085626943254,0.06826685972913427,297652.0,530150.0,24276.0,31065.0,0.5872314671007283,-0.002504152853761321,3.0,1.0,0.8950891124539042,0.0,3.0,0.8036558400416016
27.0,158.0,27645.0,1978.0,0.0,9.0,31.0,165.0,240.0,0.0,0.1563209825987884,-0.05143988841709625,487750.0,570820.0,40416.0,45266.0,0.5185471613397838,0.3704869844998589,0.0,2.0,0.6458295053057815,0.0,1.0,0.6658232842126908
24.0,104.0,18582.0,1983.0,1.0,9.0,22.0,122.79803480612803,229.0,0.0,0.2122032938416085,0.028731604726517958,733084.0,511765.0,59588.0,41171.0,0.40146216530476353,0.5257280955519158,0.0784969976716845,0.0,1.000874051866506,3.0,2.0,0.7542914628506483
29.0,146.0,17499.0,1981.0,5.0,8.0,21.0,156.0,131.0,2.0,0.018418513776995896,-0.021288021390264894,520001.0,568001.0,41998.0,44002.0,0.19466966064326746,0.8548782717957599,0.8964185169193818,0.0,0.0,0.0,0.0,0.84154151622165
31.0,117.0,10055.0,1991.0,2.0,4.0,3.0,135.0,283.0,0.0,0.3120727663868459,-0.2000799136299592,469822.0,433180.0,37163.0,32192.0,0.48356988029865255,0.096448509243135,0.7953843940074746,0.6972696662990722,0.7608502514912425,0.8459793973047076,0.969714428159873,0.7184026369751983
1.0,99.0,22002.0,1988.0,2.0,7.0,6.0,112.0,189.0,0.0,0.075582805434035,-0.14533360517660499,1110102.0,817002.0,86998.0,58501.0,0.6434420335848071,2.0,3.0,0.7296764799063039,0.48440435065451776,0.3964230149953991,0.2999932282454264,0.3052367656434857
3.0,111.0,30362.0,1984.0,0.0,10.0,8.0,122.0,206.0,1.0,0.3229709027899408,0.06544671271003703,1180499.0,895502.0,91998.0,64002.0,0.7032775621676146,0.0,2.0,0.9839402651914129,0.6947519682149959,0.5626632935668382,0.2457918986914978,0.48938196725105365
19.0,140.0,15561.0,1976.0,4.0,7.0,27.0,149.0,121.0,1.0,-0.20055777292448412,0.08538042965657679,297652.0,530149.0,24278.0,31065.0,0.5970732145713624,0.4926788159887556,3.0,3.0,0.821891056976015,3.0,0.0,0.2039278652103309
26.0,155.0,27647.0,1980.0,0.0,9.0,34.0,166.0,242.0,0.0,-0.08567505992886468,-0.14202903511548368,487748.0,570818.0,40417.0,45266.0,0.6863161936551256,0.836377410885544,3.0,1.0,0.952492039053535,0.0,1.0,0.7325289732315706
26.0,103.0,18583.0,1983.0,4.0,7.0,22.0,122.57791065127631,231.0,0.0,0.14952001678455612,0.15702826276711923,733080.0,511765.0,59589.0,41170.0,0.24733160578941799,0.6738879106244031,0.10479617241271305,2.0,1.0470513360248583,2.0,2.0,0.5636404740798842
29.0,143.0,17498.0,1982.0,5.0,6.0,21.0,152.0,132.0,0.0,0.30444269206030716,-0.1474899057265217,520000.0,568001.0,42001.0,44001.0,0.46752848086177135,0.5134622674337651,0.6575679663551003,1.0,0.0,0.0,2.0,0.7353824317054957
27.0,117.0,10055.0,1993.0,1.0,3.0,4.0,135.0,282.0,3.0,0.33984322239035547,-0.23772352133325386,469824.0,433181.0,37162.0,32193.0,0.5642769597763333,0.4369491480497999,1.1079111994134,1.13652619604489,0.9060446185676372,1.0606158989058767,0.7618613167618274,0.47128906802668014
0.0,101.0,21999.0,1988.0,0.0,9.0,10.0,115.0,187.0,0.0,0.22911211837751272,-0.30732444049835306,1110099.0,817001.0,87000.0,58501.0,0.4483666639229251,0.0,0.0,0.8163931391455527,0.6357245521858579,0.5758805732254497,0.44710228307052696,0.5719117885871513
0.0,112.0,30366.0,1983.0,2.0,7.0,9.0,124.0,208.0,0.0,0.6843558826061225,-0.06177094369354211,1180499.0,895500.0,92000.0,64000.0,0.45059484967468255,2.0,0.0,0.6999545522816824,0.9365934293871817,0.6025608402497935,0.33528619961893835,0.17373445668955034
18.0,139.0,15562.0,1976.0,2.0,9.0,27.0,147.0,121.0,0.0,-0.1752556223038381,-0.10570937142435723,297655.0,530148.0,24279.0,31065.0,0.6151112027738733,0.23632144025536445,3.0,3.0,0.7686851766927184,1.0,1.0,0.5780081174164349
27.0,156.0,27648.0,1978.0,0.0,8.0,30.0,166.0,240.0,2.0,0.166772198404121,-0.09842836074214768,487748.0,570818.0,40417.0,45264.0,0.5649193104325856,0.7462436014062904,1.0,2.0,0.14251274097327504,1.0,2.0,0.3903004032230001
24.0,102.0,18585.0,1981.0,3.0,9.0,22.0,122.6373257192216,232.0,0.0,-0.09150158540488806,0.26690341690652797,733082.0,511767.0,59587.0,41168.0,0.24740451543569308,0.007628611601883495,0.29064626429723933,0.0,1.0789514672629221,3.0,3.0,0.6327410724554654
26.0,143.0,17501.0,1981.0,4.0,9.0,19.0,155.0,128.0,0.0,-0.13017985084342493,-0.07329933755193457,519998.0,568002.0,41999.0,44000.0,0.4011237057899626,0.549405592630814,0.8513012741490172,0.0,0.0,2.0,3.0,0.5848232850465149
27.0,117.0,10054.0,1992.0,0.0,4.0,7.0,134.0,282.0,2.0,-0.003845402753152538,0.012417021505657988,469824.0,433179.0,37162.0,32193.0,0.6060187002315487,-0.07466494923174377,0.9609195143799883,0.6979979827931627,0.6507857424749746,1.1053999583980296,0.7123993281951683,0.5159475573128796
2.0,97.0,21999.0,1989.0,3.0,10.0,6.0,113.0,185.0,1.0,0.11879526662260337,0.04975867831436963,1110102.0,817000.0,86999.0,58501.0,0.6115722714646719,1.0,3.0,0.9640072612187741,0.5290595377768119,0.36122952568822597,0.4850399650685319,0.3333332457268834
4.0,114.0,30362.0,1983.0,3.0,8.0,10.0,122.0,207.0,1.0,0.048559568245672924,0.39021605962773886,1180498.0,895498.0,91999.0,64002.0,0.43089314561623354,2.0,0.0,0.586250682627447,0.9029271836992954,0.6551119771361112,0.6188931063124288,0.49683603256285935
21.0,139.0,15562.0,1976.0,3.0,9.0,25.0,145.0,120.0,0.0,0.1290032862077126,0.15557908802093556,297652.0,530150.0,24278.0,31063.0,0.5155041509824886,-0.17427223903416583,1.0,0.0,0.9139830910136855,1.0,1.0,0.6009560481140228
24.0,156.0,27645.0,1978.0,3.0,7.0,31.0,165.0,240.0,1.0,0.17743393857900575,-0.04136174769938014,487748.0,570818.0,40415.0,45267.0,0.8786248949183766,0.6540837787352027,1.0,3.0,0.6588506989137416,0.0,1.0,0.3866678258724082
28.0,105.0,18582.0,1985.0,5.0,6.0,20.0,122.63085721047761,230.0,0.0,0.2521665306234633,0.3068912435544754,733080.0,511763.0,59586.0,41169.0,0.8031689456871085,0.4178431982726771,0.3937496398057835,0.0,1.1238941837098524,2.0,0.0,0.5386134723853626
25.0,146.0,17498.0,1985.0,4.0,9.0,18.0,156.0,131.0,0.0,0.13931724931115255,0.2961894798789979,520001.0,567998.0,42002.0,43998.0,0.4094382412760522,0.43668368085013637,0.7383487964839424,0.0,0.0,2.0,2.0,0.9212163869399599
31.0,115.0,10052.0,1995.0,3.0,2.0,6.0,136.0,282.0,1.0,0.0869672842572187,-0.010389125162783536,469823.0,433177.0,37162.0,32192.0,0.37250002728994025,0.32740931493621866,0.8289983033913269,0.8479271551909161,1.0279964044993017,0.8784639482607812,0.8984407187302339,0.6528435219878086
3.0,98.0,22002.0,1986.0,0.0,10.0,8.0,116.0,187.0,0.0,0.003960445015985747,0.3300776026218435,1110099.0,816998.0,86998.0,58499.0,0.3889186203408292,2.0,2.0,1.028987187667528,0.5611997067500769,0.3794417329383991,0.5743517119674284,0.2515342882618252
3.0,114.0,30365.0,1983.0,1.0,8.0,11.0,121.0,208.0,0.0,0.3677155422962131,0.2381133233303676,1180500.0,895500.0,91998.0,63999.0,1.03192082739324,2.0,0.0,0.5850239138499216,1.023828098039768,0.9724124776311083,0.8195990200832375,0.26355735270583547
19.0,139.0,15562.0,1976.0,3.0,9.0,26.0,147.0,121.0,0.0,0.2769147725705042,-0.13945473590269988,297653.0,530146.0,24276.0,31063.0,0.4477592176824986,-0.04639518820257599,0.0,1.0,0.4402045355592854,0.0,0.0,0.7768068801202025
23.0,158.0,27649.0,1978.0,0.0,8.0,31.0,168.0,239.0,2.0,-0.0491441691539063,0.07579570364167393,487749.0,570818.0,40415.0,45268.0,0.41155203040414595,0.6723459540247618,0.0,0.0,0.3348270691605638,0.0,0.0,0.6906243885789971
28.0,101.0,18583.0,1981.0,2.0,10.0,20.0,122.776160972279,230.0,0.0,0.13444895205888907,0.08556769374490669,733084.0,511766.0,59588.0,41169.0,0.5463880480444928,0.4685459617434225,0.3230588741555449,3.0,1.1912799026625944,2.0,2.0,0.7274263655727908
25.0,143.0,17498.0,1983.0,1.0,7.0,21.0,154.0,128.0,0.0,0.3080236178712052,0.1744612018605556,520002.0,568002.0,42000.0,44002.0,0.6848040258940463,0.5490920343303454,0.566798890430799,0.0,0.0,0.0,3.0,0.9440282391514891
27.0,118.0,10054.0,1994.0,1.0,5.0,5.0,134.0,280.0,0.0,0.1777907794391102,-0.07200543379840425,469822.0,433179.0,37161.0,32189.0,0.43466807287736925,0.04814208198311615,0.7538398239736185,0.6797350699745475,1.0124557462788877,1.0158897298593297,0.7464415863475948,0.8100006253511973
